candidate,changed,class_id,comparator,corrections,dataset,destructions,n,seed,task,wrong_to_different_wrong
G.template-0,3,21,G.template-1,0,HK,0,4,1994,9,3
G.template-0,11,22,G.template-1,0,HK,0,21,1994,9,11
G.template-0,0,0,G.template-1,0,HK,0,7,1994,10,0
G.template-0,63,1,G.template-1,0,HK,0,113,1994,10,63
G.template-0,92,3,G.template-1,0,HK,1,157,1994,10,91
G.template-0,106,4,G.template-1,25,HK,2,165,1994,10,79
G.template-0,1,5,G.template-1,0,HK,0,1,1994,10,1
G.template-0,1,6,G.template-1,0,HK,0,1,1994,10,1
G.template-0,12,7,G.template-1,0,HK,0,21,1994,10,12
G.template-0,31,9,G.template-1,0,HK,2,164,1994,10,29
G.template-0,25,10,G.template-1,0,HK,0,150,1994,10,25
G.template-0,11,11,G.template-1,2,HK,7,61,1994,10,2
G.template-0,15,12,G.template-1,0,HK,0,41,1994,10,15
G.template-0,55,13,G.template-1,0,HK,0,160,1994,10,55
G.template-0,32,14,G.template-1,0,HK,19,60,1994,10,13
G.template-0,27,15,G.template-1,5,HK,0,123,1994,10,22
G.template-0,1,16,G.template-1,0,HK,0,8,1994,10,1
G.template-0,3,17,G.template-1,1,HK,0,5,1994,10,2
G.template-0,18,18,G.template-1,0,HK,0,33,1994,10,18
G.template-0,1,19,G.template-1,0,HK,0,2,1994,10,1
G.template-0,3,21,G.template-1,0,HK,0,4,1994,10,3
G.template-0,12,22,G.template-1,0,HK,0,21,1994,10,12
G.template-0,2,0,G.template-1,0,HK,0,7,1994,11,2
G.template-0,64,1,G.template-1,0,HK,0,113,1994,11,64
G.template-0,69,2,G.template-1,0,HK,0,182,1994,11,69
G.template-0,94,3,G.template-1,0,HK,1,157,1994,11,93
G.template-0,107,4,G.template-1,25,HK,2,165,1994,11,80
G.template-0,1,5,G.template-1,0,HK,0,1,1994,11,1
G.template-0,1,6,G.template-1,0,HK,0,1,1994,11,1
G.template-0,12,7,G.template-1,0,HK,0,21,1994,11,12
G.template-0,75,8,G.template-1,3,HK,4,153,1994,11,68
G.template-0,32,9,G.template-1,0,HK,0,164,1994,11,32
G.template-0,33,10,G.template-1,0,HK,0,150,1994,11,33
G.template-0,21,11,G.template-1,1,HK,17,61,1994,11,3
G.template-0,20,12,G.template-1,0,HK,0,41,1994,11,20
G.template-0,57,13,G.template-1,0,HK,0,160,1994,11,57
G.template-0,35,14,G.template-1,0,HK,21,60,1994,11,14
G.template-0,29,15,G.template-1,5,HK,0,123,1994,11,24
G.template-0,2,16,G.template-1,0,HK,0,8,1994,11,2
G.template-0,3,17,G.template-1,1,HK,0,5,1994,11,2
G.template-0,18,18,G.template-1,0,HK,0,33,1994,11,18
G.template-0,1,19,G.template-1,0,HK,0,2,1994,11,1
G.template-0,46,20,G.template-1,0,HK,0,66,1994,11,46
G.template-0,3,21,G.template-1,0,HK,0,4,1994,11,3
G.template-0,13,22,G.template-1,0,HK,0,21,1994,11,13
G.template-0,58,9,G.template-1,1,HK,57,164,1995,1,0
G.template-0,94,13,G.template-1,94,HK,0,160,1995,1,0
G.template-0,24,9,G.template-1,0,HK,7,164,1995,2,17
G.template-0,86,13,G.template-1,70,HK,0,160,1995,2,16
G.template-0,20,14,G.template-1,1,HK,17,60,1995,2,2
G.template-0,1,16,G.template-1,0,HK,1,8,1995,2,0
G.template-0,1,5,G.template-1,0,HK,0,1,1995,3,1
G.template-0,39,9,G.template-1,0,HK,7,164,1995,3,32
G.template-0,105,13,G.template-1,40,HK,0,160,1995,3,65
G.template-0,32,14,G.template-1,0,HK,28,60,1995,3,4
G.template-0,56,15,G.template-1,29,HK,0,123,1995,3,27
G.template-0,2,16,G.template-1,0,HK,1,8,1995,3,1
G.template-0,52,1,G.template-1,0,HK,0,113,1995,4,52
G.template-0,1,5,G.template-1,0,HK,0,1,1995,4,1
G.template-0,58,9,G.template-1,0,HK,2,164,1995,4,56
G.template-0,20,12,G.template-1,2,HK,8,41,1995,4,10
G.template-0,48,13,G.template-1,3,HK,0,160,1995,4,45
G.template-0,24,14,G.template-1,0,HK,20,60,1995,4,4
G.template-0,47,15,G.template-1,19,HK,0,123,1995,4,28
G.template-0,3,16,G.template-1,0,HK,1,8,1995,4,2
G.template-0,63,1,G.template-1,0,HK,0,113,1995,5,63
G.template-0,1,5,G.template-1,0,HK,0,1,1995,5,1
G.template-0,84,8,G.template-1,8,HK,9,153,1995,5,67
G.template-0,64,9,G.template-1,0,HK,0,164,1995,5,64
G.template-0,30,12,G.template-1,0,HK,10,41,1995,5,20
G.template-0,69,13,G.template-1,1,HK,0,160,1995,5,68
G.template-0,31,14,G.template-1,0,HK,21,60,1995,5,10
G.template-0,56,15,G.template-1,13,HK,0,123,1995,5,43
G.template-0,6,16,G.template-1,0,HK,1,8,1995,5,5
G.template-0,13,22,G.template-1,4,HK,0,21,1995,5,9
G.template-0,66,1,G.template-1,0,HK,0,113,1995,6,66
G.template-0,1,5,G.template-1,0,HK,0,1,1995,6,1
G.template-0,87,8,G.template-1,5,HK,7,153,1995,6,75
G.template-0,69,9,G.template-1,0,HK,0,164,1995,6,69
G.template-0,29,12,G.template-1,0,HK,10,41,1995,6,19
G.template-0,74,13,G.template-1,1,HK,0,160,1995,6,73
G.template-0,37,14,G.template-1,0,HK,20,60,1995,6,17
G.template-0,58,15,G.template-1,13,HK,0,123,1995,6,45
G.template-0,6,16,G.template-1,0,HK,1,8,1995,6,5
G.template-0,3,17,G.template-1,1,HK,0,5,1995,6,2
G.template-0,2,19,G.template-1,0,HK,0,2,1995,6,2
G.template-0,12,22,G.template-1,0,HK,0,21,1995,6,12
G.template-0,66,1,G.template-1,0,HK,0,113,1995,7,66
G.template-0,1,5,G.template-1,0,HK,0,1,1995,7,1
G.template-0,1,6,G.template-1,0,HK,0,1,1995,7,1
G.template-0,87,8,G.template-1,5,HK,7,153,1995,7,75
G.template-0,69,9,G.template-1,0,HK,0,164,1995,7,69
G.template-0,31,12,G.template-1,0,HK,9,41,1995,7,22
G.template-0,74,13,G.template-1,1,HK,0,160,1995,7,73
G.template-0,37,14,G.template-1,0,HK,20,60,1995,7,17
G.template-0,59,15,G.template-1,13,HK,0,123,1995,7,46
G.template-0,6,16,G.template-1,0,HK,1,8,1995,7,5
G.template-0,3,17,G.template-1,1,HK,0,5,1995,7,2
G.template-0,18,18,G.template-1,0,HK,0,33,1995,7,18
G.template-0,2,19,G.template-1,0,HK,0,2,1995,7,2
G.template-0,12,22,G.template-1,0,HK,0,21,1995,7,12
G.template-0,4,0,G.template-1,0,HK,0,7,1995,8,4
G.template-0,66,1,G.template-1,0,HK,0,113,1995,8,66
G.template-0,1,5,G.template-1,0,HK,0,1,1995,8,1
G.template-0,1,6,G.template-1,0,HK,0,1,1995,8,1
G.template-0,87,8,G.template-1,5,HK,7,153,1995,8,75
G.template-0,69,9,G.template-1,0,HK,0,164,1995,8,69
G.template-0,31,12,G.template-1,0,HK,9,41,1995,8,22
G.template-0,75,13,G.template-1,1,HK,0,160,1995,8,74
G.template-0,37,14,G.template-1,0,HK,20,60,1995,8,17
G.template-0,59,15,G.template-1,13,HK,0,123,1995,8,46
G.template-0,6,16,G.template-1,0,HK,1,8,1995,8,5
G.template-0,3,17,G.template-1,1,HK,0,5,1995,8,2
G.template-0,18,18,G.template-1,0,HK,0,33,1995,8,18
G.template-0,2,19,G.template-1,0,HK,0,2,1995,8,2
G.template-0,49,20,G.template-1,1,HK,0,66,1995,8,48
G.template-0,12,22,G.template-1,0,HK,0,21,1995,8,12
G.template-0,2,0,G.template-1,0,HK,0,7,1995,9,2
G.template-0,68,1,G.template-1,0,HK,0,113,1995,9,68
G.template-0,92,3,G.template-1,1,HK,0,157,1995,9,91
G.template-0,1,5,G.template-1,0,HK,0,1,1995,9,1
G.template-0,1,6,G.template-1,0,HK,0,1,1995,9,1
G.template-0,74,8,G.template-1,3,HK,4,153,1995,9,67
G.template-0,32,9,G.template-1,0,HK,0,164,1995,9,32
G.template-0,18,11,G.template-1,2,HK,14,61,1995,9,2
G.template-0,19,12,G.template-1,0,HK,0,41,1995,9,19
G.template-0,58,13,G.template-1,0,HK,0,160,1995,9,58
G.template-0,37,14,G.template-1,0,HK,22,60,1995,9,15
G.template-0,29,15,G.template-1,6,HK,0,123,1995,9,23
G.template-0,1,16,G.template-1,0,HK,0,8,1995,9,1
G.template-0,3,17,G.template-1,1,HK,0,5,1995,9,2
G.template-0,18,18,G.template-1,0,HK,0,33,1995,9,18
G.template-0,1,19,G.template-1,0,HK,0,2,1995,9,1
G.template-0,48,20,G.template-1,0,HK,0,66,1995,9,48
G.template-0,13,22,G.template-1,0,HK,0,21,1995,9,13
G.template-0,2,0,G.template-1,0,HK,0,7,1995,10,2
G.template-0,68,1,G.template-1,0,HK,0,113,1995,10,68
G.template-0,61,2,G.template-1,0,HK,0,182,1995,10,61
G.template-0,91,3,G.template-1,1,HK,0,157,1995,10,90
G.template-0,1,5,G.template-1,0,HK,0,1,1995,10,1
G.template-0,1,6,G.template-1,0,HK,0,1,1995,10,1
G.template-0,74,8,G.template-1,3,HK,4,153,1995,10,67
G.template-0,32,9,G.template-1,0,HK,0,164,1995,10,32
G.template-0,18,11,G.template-1,2,HK,14,61,1995,10,2
G.template-0,19,12,G.template-1,0,HK,0,41,1995,10,19
G.template-0,57,13,G.template-1,0,HK,0,160,1995,10,57
G.template-0,37,14,G.template-1,0,HK,22,60,1995,10,15
G.template-0,29,15,G.template-1,6,HK,0,123,1995,10,23
G.template-0,1,16,G.template-1,0,HK,0,8,1995,10,1
G.template-0,3,17,G.template-1,1,HK,0,5,1995,10,2
G.template-0,18,18,G.template-1,0,HK,0,33,1995,10,18
G.template-0,1,19,G.template-1,0,HK,0,2,1995,10,1
G.template-0,49,20,G.template-1,0,HK,0,66,1995,10,49
G.template-0,3,21,G.template-1,0,HK,0,4,1995,10,3
G.template-0,13,22,G.template-1,0,HK,0,21,1995,10,13
G.template-0,2,0,G.template-1,0,HK,0,7,1995,11,2
G.template-0,64,1,G.template-1,0,HK,0,113,1995,11,64
G.template-0,69,2,G.template-1,0,HK,0,182,1995,11,69
G.template-0,94,3,G.template-1,0,HK,1,157,1995,11,93
G.template-0,107,4,G.template-1,25,HK,2,165,1995,11,80
G.template-0,1,5,G.template-1,0,HK,0,1,1995,11,1
G.template-0,1,6,G.template-1,0,HK,0,1,1995,11,1
G.template-0,12,7,G.template-1,0,HK,0,21,1995,11,12
G.template-0,75,8,G.template-1,3,HK,4,153,1995,11,68
G.template-0,32,9,G.template-1,0,HK,0,164,1995,11,32
G.template-0,33,10,G.template-1,0,HK,0,150,1995,11,33
G.template-0,21,11,G.template-1,1,HK,17,61,1995,11,3
G.template-0,20,12,G.template-1,0,HK,0,41,1995,11,20
G.template-0,57,13,G.template-1,0,HK,0,160,1995,11,57
G.template-0,35,14,G.template-1,0,HK,21,60,1995,11,14
G.template-0,29,15,G.template-1,5,HK,0,123,1995,11,24
G.template-0,2,16,G.template-1,0,HK,0,8,1995,11,2
G.template-0,3,17,G.template-1,1,HK,0,5,1995,11,2
G.template-0,18,18,G.template-1,0,HK,0,33,1995,11,18
G.template-0,1,19,G.template-1,0,HK,0,2,1995,11,1
G.template-0,46,20,G.template-1,0,HK,0,66,1995,11,46
G.template-0,3,21,G.template-1,0,HK,0,4,1995,11,3
G.template-0,13,22,G.template-1,0,HK,0,21,1995,11,13
B.L,0,0,B.J,0,HK,0,7,1993,1,0
B.L,0,4,B.J,0,HK,0,165,1993,1,0
B.L,0,0,B.J,0,HK,0,7,1993,2,0
B.L,0,4,B.J,0,HK,0,165,1993,2,0
B.L,0,8,B.J,0,HK,0,153,1993,2,0
B.L,1,12,B.J,0,HK,1,41,1993,2,0
B.L,0,0,B.J,0,HK,0,7,1993,3,0
B.L,0,2,B.J,0,HK,0,182,1993,3,0
B.L,0,4,B.J,0,HK,0,165,1993,3,0
B.L,0,8,B.J,0,HK,0,153,1993,3,0
B.L,1,11,B.J,0,HK,1,61,1993,3,0
B.L,0,12,B.J,0,HK,0,41,1993,3,0
B.L,0,0,B.J,0,HK,0,7,1993,4,0
B.L,0,2,B.J,0,HK,0,182,1993,4,0
B.L,3,3,B.J,1,HK,2,157,1993,4,0
B.L,1,4,B.J,0,HK,1,165,1993,4,0
B.L,1,8,B.J,1,HK,0,153,1993,4,0
B.L,1,11,B.J,1,HK,0,61,1993,4,0
B.L,1,12,B.J,0,HK,1,41,1993,4,0
B.L,0,17,B.J,0,HK,0,5,1993,4,0
B.L,0,0,B.J,0,HK,0,7,1993,5,0
B.L,0,2,B.J,0,HK,0,182,1993,5,0
B.L,3,3,B.J,1,HK,2,157,1993,5,0
B.L,1,4,B.J,1,HK,0,165,1993,5,0
B.L,0,8,B.J,0,HK,0,153,1993,5,0
B.L,1,11,B.J,1,HK,0,61,1993,5,0
B.L,1,12,B.J,1,HK,0,41,1993,5,0
B.L,1,16,B.J,1,HK,0,8,1993,5,0
B.L,0,17,B.J,0,HK,0,5,1993,5,0
B.L,0,21,B.J,0,HK,0,4,1993,5,0
B.L,0,0,B.J,0,HK,0,7,1993,6,0
B.L,0,2,B.J,0,HK,0,182,1993,6,0
B.L,2,3,B.J,1,HK,1,157,1993,6,0
B.L,0,4,B.J,0,HK,0,165,1993,6,0
B.L,0,8,B.J,0,HK,0,153,1993,6,0
B.L,3,11,B.J,3,HK,0,61,1993,6,0
B.L,0,12,B.J,0,HK,0,41,1993,6,0
B.L,3,13,B.J,3,HK,0,160,1993,6,0
B.L,1,16,B.J,1,HK,0,8,1993,6,0
B.L,0,17,B.J,0,HK,0,5,1993,6,0
B.L,0,21,B.J,0,HK,0,4,1993,6,0
B.L,0,22,B.J,0,HK,0,21,1993,6,0
B.L,0,0,B.J,0,HK,0,7,1993,7,0
B.L,0,2,B.J,0,HK,0,182,1993,7,0
B.L,2,3,B.J,0,HK,2,157,1993,7,0
B.L,2,4,B.J,2,HK,0,165,1993,7,0
B.L,0,8,B.J,0,HK,0,153,1993,7,0
B.L,2,11,B.J,2,HK,0,61,1993,7,0
B.L,0,12,B.J,0,HK,0,41,1993,7,0
B.L,2,13,B.J,2,HK,0,160,1993,7,0
B.L,0,14,B.J,0,HK,0,60,1993,7,0
B.L,0,16,B.J,0,HK,0,8,1993,7,0
B.L,0,17,B.J,0,HK,0,5,1993,7,0
B.L,3,18,B.J,0,HK,2,33,1993,7,1
B.L,0,21,B.J,0,HK,0,4,1993,7,0
B.L,1,22,B.J,0,HK,1,21,1993,7,0
B.L,0,0,B.J,0,HK,0,7,1993,8,0
B.L,0,2,B.J,0,HK,0,182,1993,8,0
B.L,3,3,B.J,0,HK,3,157,1993,8,0
B.L,1,4,B.J,1,HK,0,165,1993,8,0
B.L,0,8,B.J,0,HK,0,153,1993,8,0
B.L,0,9,B.J,0,HK,0,164,1993,8,0
B.L,2,11,B.J,1,HK,1,61,1993,8,0
B.L,3,12,B.J,2,HK,0,41,1993,8,1
B.L,1,13,B.J,1,HK,0,160,1993,8,0
B.L,0,14,B.J,0,HK,0,60,1993,8,0
B.L,0,16,B.J,0,HK,0,8,1993,8,0
B.L,2,17,B.J,1,HK,1,5,1993,8,0
B.L,2,18,B.J,0,HK,0,33,1993,8,2
B.L,1,19,B.J,0,HK,0,2,1993,8,1
B.L,0,21,B.J,0,HK,0,4,1993,8,0
B.L,0,22,B.J,0,HK,0,21,1993,8,0
B.L,0,0,B.J,0,HK,0,7,1993,9,0
B.L,0,2,B.J,0,HK,0,182,1993,9,0
B.L,5,3,B.J,0,HK,5,157,1993,9,0
B.L,2,4,B.J,2,HK,0,165,1993,9,0
B.L,0,6,B.J,0,HK,0,1,1993,9,0
B.L,1,8,B.J,1,HK,0,153,1993,9,0
B.L,0,9,B.J,0,HK,0,164,1993,9,0
B.L,2,11,B.J,0,HK,0,61,1993,9,2
B.L,3,12,B.J,1,HK,0,41,1993,9,2
B.L,2,13,B.J,1,HK,0,160,1993,9,1
B.L,0,14,B.J,0,HK,0,60,1993,9,0
B.L,0,15,B.J,0,HK,0,123,1993,9,0
B.L,0,16,B.J,0,HK,0,8,1993,9,0
B.L,1,17,B.J,0,HK,1,5,1993,9,0
B.L,2,18,B.J,0,HK,2,33,1993,9,0
B.L,1,19,B.J,0,HK,0,2,1993,9,1
B.L,0,21,B.J,0,HK,0,4,1993,9,0
B.L,0,22,B.J,0,HK,0,21,1993,9,0
B.L,0,0,B.J,0,HK,0,7,1993,10,0
B.L,0,2,B.J,0,HK,0,182,1993,10,0
B.L,6,3,B.J,1,HK,5,157,1993,10,0
B.L,1,4,B.J,1,HK,0,165,1993,10,0
B.L,0,5,B.J,0,HK,0,1,1993,10,0
B.L,0,6,B.J,0,HK,0,1,1993,10,0
B.L,2,8,B.J,1,HK,1,153,1993,10,0
B.L,0,9,B.J,0,HK,0,164,1993,10,0
B.L,2,11,B.J,0,HK,1,61,1993,10,1
B.L,3,12,B.J,1,HK,0,41,1993,10,2
B.L,2,13,B.J,2,HK,0,160,1993,10,0
B.L,0,14,B.J,0,HK,0,60,1993,10,0
B.L,0,15,B.J,0,HK,0,123,1993,10,0
B.L,0,16,B.J,0,HK,0,8,1993,10,0
B.L,1,17,B.J,0,HK,1,5,1993,10,0
B.L,5,18,B.J,0,HK,2,33,1993,10,3
B.L,1,19,B.J,0,HK,0,2,1993,10,1
B.L,8,20,B.J,2,HK,3,66,1993,10,3
B.L,0,21,B.J,0,HK,0,4,1993,10,0
B.L,1,22,B.J,0,HK,1,21,1993,10,0
B.L,1,0,B.J,0,HK,0,7,1993,11,1
B.L,0,1,B.J,0,HK,0,113,1993,11,0
B.L,5,2,B.J,4,HK,0,182,1993,11,1
B.L,5,3,B.J,1,HK,4,157,1993,11,0
B.L,3,4,B.J,3,HK,0,165,1993,11,0
B.L,0,5,B.J,0,HK,0,1,1993,11,0
B.L,0,6,B.J,0,HK,0,1,1993,11,0
B.L,0,7,B.J,0,HK,0,21,1993,11,0
B.L,1,8,B.J,1,HK,0,153,1993,11,0
B.L,0,9,B.J,0,HK,0,164,1993,11,0
B.L,16,10,B.J,1,HK,11,150,1993,11,4
B.L,9,11,B.J,6,HK,0,61,1993,11,3
B.L,2,12,B.J,2,HK,0,41,1993,11,0
B.L,2,13,B.J,2,HK,0,160,1993,11,0
B.L,1,14,B.J,1,HK,0,60,1993,11,0
B.L,0,15,B.J,0,HK,0,123,1993,11,0
B.L,1,16,B.J,0,HK,0,8,1993,11,1
B.L,1,17,B.J,0,HK,1,5,1993,11,0
B.L,8,18,B.J,0,HK,3,33,1993,11,5
B.L,1,19,B.J,0,HK,0,2,1993,11,1
B.L,5,20,B.J,1,HK,1,66,1993,11,3
B.L,0,21,B.J,0,HK,0,4,1993,11,0
B.L,1,22,B.J,0,HK,0,21,1993,11,1
B.L,0,16,B.J,0,HK,0,8,1994,1,0
B.L,0,22,B.J,0,HK,0,21,1994,1,0
B.L,0,12,B.J,0,HK,0,41,1994,2,0
B.L,0,13,B.J,0,HK,0,160,1994,2,0
B.L,0,16,B.J,0,HK,0,8,1994,2,0
B.L,0,22,B.J,0,HK,0,21,1994,2,0
B.L,0,4,B.J,0,HK,0,165,1994,3,0
B.L,1,12,B.J,1,HK,0,41,1994,3,0
B.L,1,13,B.J,1,HK,0,160,1994,3,0
B.L,0,16,B.J,0,HK,0,8,1994,3,0
B.L,0,21,B.J,0,HK,0,4,1994,3,0
B.L,0,22,B.J,0,HK,0,21,1994,3,0
B.L,0,4,B.J,0,HK,0,165,1994,4,0
B.L,0,12,B.J,0,HK,0,41,1994,4,0
B.L,1,13,B.J,1,HK,0,160,1994,4,0
B.L,0,16,B.J,0,HK,0,8,1994,4,0
B.L,1,17,B.J,1,HK,0,5,1994,4,0
B.L,0,19,B.J,0,HK,0,2,1994,4,0
B.L,0,21,B.J,0,HK,0,4,1994,4,0
B.L,0,22,B.J,0,HK,0,21,1994,4,0
B.L,0,4,B.J,0,HK,0,165,1994,5,0
B.L,0,6,B.J,0,HK,0,1,1994,5,0
B.L,3,11,B.J,2,HK,1,61,1994,5,0
B.L,0,12,B.J,0,HK,0,41,1994,5,0
B.L,1,13,B.J,1,HK,0,160,1994,5,0
B.L,0,16,B.J,0,HK,0,8,1994,5,0
B.L,0,17,B.J,0,HK,0,5,1994,5,0
B.L,0,19,B.J,0,HK,0,2,1994,5,0
B.L,0,21,B.J,0,HK,0,4,1994,5,0
B.L,0,22,B.J,0,HK,0,21,1994,5,0
B.L,2,3,B.J,1,HK,1,157,1994,6,0
B.L,1,4,B.J,1,HK,0,165,1994,6,0
B.L,0,6,B.J,0,HK,0,1,1994,6,0
B.L,0,11,B.J,0,HK,0,61,1994,6,0
B.L,0,12,B.J,0,HK,0,41,1994,6,0
B.L,1,13,B.J,1,HK,0,160,1994,6,0
B.L,0,15,B.J,0,HK,0,123,1994,6,0
B.L,0,16,B.J,0,HK,0,8,1994,6,0
B.L,0,17,B.J,0,HK,0,5,1994,6,0
B.L,0,19,B.J,0,HK,0,2,1994,6,0
B.L,0,21,B.J,0,HK,0,4,1994,6,0
B.L,0,22,B.J,0,HK,0,21,1994,6,0
B.L,0,0,B.J,0,HK,0,7,1994,7,0
B.L,4,3,B.J,1,HK,3,157,1994,7,0
B.L,1,4,B.J,0,HK,1,165,1994,7,0
B.L,0,6,B.J,0,HK,0,1,1994,7,0
B.L,0,9,B.J,0,HK,0,164,1994,7,0
B.L,2,11,B.J,1,HK,0,61,1994,7,1
B.L,1,12,B.J,1,HK,0,41,1994,7,0
B.L,1,13,B.J,0,HK,1,160,1994,7,0
B.L,0,15,B.J,0,HK,0,123,1994,7,0
B.L,1,16,B.J,1,HK,0,8,1994,7,0
B.L,0,17,B.J,0,HK,0,5,1994,7,0
B.L,0,19,B.J,0,HK,0,2,1994,7,0
B.L,0,21,B.J,0,HK,0,4,1994,7,0
B.L,0,22,B.J,0,HK,0,21,1994,7,0
B.L,0,0,B.J,0,HK,0,7,1994,8,0
B.L,4,3,B.J,0,HK,4,157,1994,8,0
B.L,1,4,B.J,1,HK,0,165,1994,8,0
B.L,0,5,B.J,0,HK,0,1,1994,8,0
B.L,0,6,B.J,0,HK,0,1,1994,8,0
B.L,0,7,B.J,0,HK,0,21,1994,8,0
B.L,0,9,B.J,0,HK,0,164,1994,8,0
B.L,1,11,B.J,0,HK,1,61,1994,8,0
B.L,2,12,B.J,2,HK,0,41,1994,8,0
B.L,1,13,B.J,1,HK,0,160,1994,8,0
B.L,0,15,B.J,0,HK,0,123,1994,8,0
B.L,1,16,B.J,1,HK,0,8,1994,8,0
B.L,0,17,B.J,0,HK,0,5,1994,8,0
B.L,0,19,B.J,0,HK,0,2,1994,8,0
B.L,0,21,B.J,0,HK,0,4,1994,8,0
B.L,0,22,B.J,0,HK,0,21,1994,8,0
B.L,0,0,B.J,0,HK,0,7,1994,9,0
B.L,0,1,B.J,0,HK,0,113,1994,9,0
B.L,2,3,B.J,0,HK,2,157,1994,9,0
B.L,2,4,B.J,2,HK,0,165,1994,9,0
B.L,1,5,B.J,0,HK,1,1,1994,9,0
B.L,0,6,B.J,0,HK,0,1,1994,9,0
B.L,0,7,B.J,0,HK,0,21,1994,9,0
B.L,0,9,B.J,0,HK,0,164,1994,9,0
B.L,6,11,B.J,4,HK,1,61,1994,9,1
B.L,2,12,B.J,1,HK,0,41,1994,9,1
B.L,1,13,B.J,1,HK,0,160,1994,9,0
B.L,0,15,B.J,0,HK,0,123,1994,9,0
B.L,1,16,B.J,1,HK,0,8,1994,9,0
B.L,0,17,B.J,0,HK,0,5,1994,9,0
B.L,2,18,B.J,0,HK,1,33,1994,9,1
B.L,0,19,B.J,0,HK,0,2,1994,9,0
B.L,0,21,B.J,0,HK,0,4,1994,9,0
B.L,0,22,B.J,0,HK,0,21,1994,9,0
B.L,1,0,B.J,0,HK,0,7,1994,10,1
B.L,0,1,B.J,0,HK,0,113,1994,10,0
B.L,4,3,B.J,0,HK,4,157,1994,10,0
B.L,4,4,B.J,4,HK,0,165,1994,10,0
B.L,0,5,B.J,0,HK,0,1,1994,10,0
B.L,0,6,B.J,0,HK,0,1,1994,10,0
B.L,0,7,B.J,0,HK,0,21,1994,10,0
B.L,0,9,B.J,0,HK,0,164,1994,10,0
B.L,12,10,B.J,0,HK,9,150,1994,10,3
B.L,9,11,B.J,7,HK,0,61,1994,10,2
B.L,4,12,B.J,3,HK,0,41,1994,10,1
B.L,2,13,B.J,1,HK,0,160,1994,10,1
B.L,0,14,B.J,0,HK,0,60,1994,10,0
B.L,0,15,B.J,0,HK,0,123,1994,10,0
B.L,0,16,B.J,0,HK,0,8,1994,10,0
B.L,1,17,B.J,1,HK,0,5,1994,10,0
B.L,3,18,B.J,0,HK,2,33,1994,10,1
B.L,0,19,B.J,0,HK,0,2,1994,10,0
B.L,0,21,B.J,0,HK,0,4,1994,10,0
B.L,0,22,B.J,0,HK,0,21,1994,10,0
B.L,1,0,B.J,0,HK,0,7,1994,11,1
B.L,1,1,B.J,1,HK,0,113,1994,11,0
B.L,5,2,B.J,5,HK,0,182,1994,11,0
B.L,6,3,B.J,1,HK,5,157,1994,11,0
B.L,4,4,B.J,4,HK,0,165,1994,11,0
B.L,0,5,B.J,0,HK,0,1,1994,11,0
B.L,0,6,B.J,0,HK,0,1,1994,11,0
B.L,0,7,B.J,0,HK,0,21,1994,11,0
B.L,1,8,B.J,1,HK,0,153,1994,11,0
B.L,0,9,B.J,0,HK,0,164,1994,11,0
B.L,13,10,B.J,0,HK,11,150,1994,11,2
B.L,10,11,B.J,7,HK,0,61,1994,11,3
B.L,1,12,B.J,0,HK,0,41,1994,11,1
B.L,3,13,B.J,2,HK,0,160,1994,11,1
B.L,0,14,B.J,0,HK,0,60,1994,11,0
B.L,0,15,B.J,0,HK,0,123,1994,11,0
B.L,1,16,B.J,0,HK,0,8,1994,11,1
B.L,1,17,B.J,0,HK,1,5,1994,11,0
B.L,7,18,B.J,0,HK,3,33,1994,11,4
B.L,1,19,B.J,0,HK,0,2,1994,11,1
B.L,5,20,B.J,1,HK,1,66,1994,11,3
B.L,0,21,B.J,0,HK,0,4,1994,11,0
B.L,1,22,B.J,0,HK,0,21,1994,11,1
B.L,0,9,B.J,0,HK,0,164,1995,1,0
B.L,0,13,B.J,0,HK,0,160,1995,1,0
B.L,0,9,B.J,0,HK,0,164,1995,2,0
B.L,0,13,B.J,0,HK,0,160,1995,2,0
B.L,0,14,B.J,0,HK,0,60,1995,2,0
B.L,0,16,B.J,0,HK,0,8,1995,2,0
B.L,0,5,B.J,0,HK,0,1,1995,3,0
B.L,0,9,B.J,0,HK,0,164,1995,3,0
B.L,1,13,B.J,1,HK,0,160,1995,3,0
B.L,0,14,B.J,0,HK,0,60,1995,3,0
B.L,0,15,B.J,0,HK,0,123,1995,3,0
B.L,0,16,B.J,0,HK,0,8,1995,3,0
B.L,0,1,B.J,0,HK,0,113,1995,4,0
B.L,0,5,B.J,0,HK,0,1,1995,4,0
B.L,0,9,B.J,0,HK,0,164,1995,4,0
B.L,2,12,B.J,1,HK,1,41,1995,4,0
B.L,1,13,B.J,0,HK,1,160,1995,4,0
B.L,0,14,B.J,0,HK,0,60,1995,4,0
B.L,0,15,B.J,0,HK,0,123,1995,4,0
B.L,0,16,B.J,0,HK,0,8,1995,4,0
B.L,0,1,B.J,0,HK,0,113,1995,5,0
B.L,0,5,B.J,0,HK,0,1,1995,5,0
B.L,0,8,B.J,0,HK,0,153,1995,5,0
B.L,0,9,B.J,0,HK,0,164,1995,5,0
B.L,0,12,B.J,0,HK,0,41,1995,5,0
B.L,1,13,B.J,1,HK,0,160,1995,5,0
B.L,1,14,B.J,0,HK,1,60,1995,5,0
B.L,0,15,B.J,0,HK,0,123,1995,5,0
